V,C,cost_value_ratio,value_cost_ratio,conflict_severity,theoretical_hawk,initial_hawk,iterations,learning_rate,mutation_rate,environment_volatility,final_hawk,final_dove,hawk_dominant,dominant_strategy,population_size
18.344124561571224,12.602556803933963,0.687007807956932,1.4555875325112597,-5.741567757637261,1.0,0.608061002434322,114,0.08413023553901718,0.007376596466711144,0.06846194880521327,1.0,0.0,1,hawk,351
1.5353112208553434,5.937148042322359,3.8670648411041313,0.2585940606350108,4.401836821467015,0.2585940606350108,0.6949484020937929,176,0.031913092676003015,0.029652656309928412,0.06867162435551925,0.41784037558685444,0.5821596244131455,0,dove,426
5.093192668639991,1.0036222895786162,0.19705170310131,5.074810236407198,-4.089570379061374,1.0,0.25750871211747506,143,0.12855336519623056,0.019655436116627175,0.11109698158528934,0.8475836431226765,0.15241635687732347,1,hawk,538
1.8873925917534753,27.024605281769198,14.31848646638063,0.06983978385899721,25.137212690015723,0.06983978385899721,0.3611974073964489,143,0.057055739523655294,0.010828271934633432,0.03182126120045213,0.14516129032258066,0.8548387096774194,0,dove,248
16.927009149338634,7.4232009606579235,0.43854179407399685,2.2802843731497715,-9.503808188680711,1.0,0.7256278658996539,99,0.09693708694602965,0.011522308989047223,0.05194663453613896,1.0,0.0,1,hawk,100
17.754833497262865,10.064803237284064,0.5668768022429319,1.764051723484454,-7.690030259978801,1.0,0.6323774344810366,150,0.11365251979513315,0.011105253627876475,0.010144910906806512,1.0,0.0,1,hawk,440
11.076307384438273,2.896977778588622,0.26154725379495597,3.8234008787718547,-8.17932960584965,1.0,0.9239049236577108,154,0.0802124404713602,0.008915434923340008,0.07257008784313693,0.89738430583501,0.10261569416498995,1,hawk,497
6.944107700307656,6.548418499151884,0.9430179919101426,1.0604251547464505,-0.395689201155772,1.0,0.9924082488344622,123,0.07193188438245095,0.00854015604740237,0.09859064826505962,0.9261603375527426,0.07383966244725737,1,hawk,948
13.613351479577059,25.702509008216925,1.8880368325739765,0.5296506841112266,12.089157528639866,0.5296506841112266,0.16203663834884097,85,0.037377077321286235,0.014981609045438469,0.06626120729799455,0.5360576923076923,0.4639423076923077,1,hawk,832
3.076388560291059,14.479986441475324,4.706813251218619,0.21245797243837852,11.403597881184265,0.21245797243837852,0.5673235905344871,105,0.07970370840401049,0.010232220965274751,0.08322471179695427,0.4053333333333333,0.5946666666666667,0,dove,750
12.177970802996374,24.06450726098614,1.976068726906875,0.5060552734748716,11.886536457989767,0.5060552734748716,0.5887994616671309,52,0.13172609737569718,0.0013119061650240687,0.07784223906180925,0.59375,0.40625,1,hawk,576
12.37578780978416,9.419456048939946,0.7611197116270068,1.313853766659585,-2.956331760844215,1.0,0.19454464199979737,58,0.12255047216554475,0.02746495818260461,0.10962882418864157,0.8268156424581006,0.17318435754189943,1,hawk,716
10.62542744419937,25.143752999228187,2.366375671122262,0.42258717083824077,14.518325555028817,0.42258717083824077,0.636496119677168,118,0.07346807323902693,0.0171073515405546,0.06920886744158893,0.36,0.64,0,dove,225
11.263932870321705,3.267050327224874,0.2900452590438392,3.447737788566487,-7.996882543096831,1.0,0.5435827484623426,67,0.03848353271978788,0.015078519514392165,0.06498055755672097,0.8851351351351351,0.11486486486486491,1,hawk,148
6.055568267222483,9.972551427524182,1.6468398979999126,0.6072235687357952,3.916983160301699,0.6072235687357952,0.8991955225192293,97,0.11370006675131299,0.005208483827921835,0.09306742083741659,0.5928338762214984,0.4071661237785016,1,hawk,307
7.0401510816338435,12.169152403075449,1.7285356893578614,0.57852435801976,5.1290013214416055,0.57852435801976,0.23727448922964212,187,0.10911200385903723,0.010234744197511296,0.01266535681627207,0.6552845528455284,0.34471544715447155,1,hawk,615
19.59692959116288,12.3712032824265,0.6312827335974723,1.5840762732434157,-7.22572630873638,1.0,0.679406267436745,66,0.13677663261714162,0.022973012263827138,0.018871654659984295,0.9147540983606557,0.08524590163934431,1,hawk,610
18.863141211471675,25.46606695646008,1.3500438061171283,0.7407167052424083,6.602925744988404,0.7407167052424083,0.7516026271882577,197,0.08146880788609588,0.0020605174887850714,0.10038350746027008,0.8629893238434164,0.13701067615658358,1,hawk,562
3.5480089019182355,20.239099911194707,5.7043543211665595,0.17530467844351869,16.69109100927647,0.17530467844351869,0.7792587252094815,75,0.05931991366855317,0.01099130024466123,0.04262508248834458,0.12527964205816555,0.8747203579418344,0,dove,447
10.881875530668506,24.30552845537548,2.2335789806522737,0.44771194959399613,13.423652924706975,0.44771194959399613,0.7140275378886224,112,0.12700504086260833,0.013612925807181663,0.016122553131845414,0.46296296296296297,0.537037037037037,0,dove,594
10.82982800344871,16.661175575189798,1.5384524638696129,0.6500038340377036,5.831347571741087,0.6500038340377036,0.4440186584603416,130,0.031642814071580073,0.02565884383932106,0.09809035917363848,0.6680628272251309,0.3319371727748691,1,hawk,955
11.806671908435998,18.963079077138023,1.60613246681215,0.6226136515282572,7.1564071687020245,0.6226136515282572,0.2679032880888512,156,0.08943711880334572,0.019700686256682667,0.09982379929752089,0.5523465703971119,0.4476534296028881,1,hawk,277
11.12428530801207,17.577679514920394,1.580117646053215,0.6328642696306691,6.4533942069083245,0.6328642696306691,0.7716821599304711,95,0.12439653743296689,0.0030080663829403897,0.11134772249898663,0.6396917148362236,0.36030828516377644,1,hawk,519
5.142212078850889,3.4216039071991107,0.6653953307899592,1.5028659711404908,-1.7206081716517785,1.0,0.48542721921698173,105,0.146751055647763,0.014709346820284014,0.03333703461933075,0.8620689655172413,0.13793103448275867,1,hawk,406
6.246550046911243,12.627118124051153,2.021454727685234,0.4946932455643462,6.38056807713991,0.4946932455643462,0.7075210263570451,76,0.07189444414148449,0.019301245180524337,0.07866044760600563,0.5770142180094787,0.4229857819905213,1,hawk,844
16.26989226758457,27.63865878079259,1.698761019816871,0.5886643196626924,11.36876651320802,0.5886643196626924,0.31951768628138233,181,0.1054090638470877,0.0267374204689244,0.059193285557299954,0.6587887740029542,0.3412112259970458,1,hawk,677
18.765509257434967,19.08344597837486,1.016942610860077,0.9833396588173763,0.317936720939894,0.9833396588173763,0.15072112536501048,184,0.08667670092742158,0.022331834720576448,0.0651533629437806,0.8185654008438819,0.18143459915611815,1,hawk,237
1.1810492316617094,16.204050696653834,13.720046770493305,0.07288604891279427,15.023001464992124,0.07288604891279427,0.6786597659708886,128,0.08412973694261092,0.02260903632099016,0.020542587005915935,0.16709511568123395,0.8329048843187661,0,dove,778
4.049324446370949,2.975661982030212,0.7348539296961089,1.3608146593344606,-1.0736624643407366,1.0,0.1855468782182117,108,0.08957174253698721,0.007841596833689965,0.09862884148318889,0.7610993657505285,0.2389006342494715,1,hawk,473
17.02108828723081,16.725249862583215,0.9826193002670968,1.0176881318412725,-0.29583842464759513,1.0,0.7804348872725513,186,0.06427571601966553,0.0015127385077455071,0.010372036000201952,0.8454545454545455,0.15454545454545454,1,hawk,110
1.347748073713791,23.700807350929484,17.585487832025354,0.056865070196055405,22.353059277215692,0.056865070196055405,0.7174415658633946,52,0.06187439689239903,0.008873152855667121,0.08374617577296813,0.3044776119402985,0.6955223880597015,0,dove,335
1.6197173246410532,19.845891625365585,12.252688369412637,0.08161474199379622,18.22617430072453,0.08161474199379622,0.21463293077792445,113,0.14201032965588953,0.004045921852354806,0.03141905481381903,0.05501618122977346,0.9449838187702265,0,dove,927
6.448839085965267,8.344196693742834,1.293906791984075,0.7728531963779255,1.8953576077775667,0.7728531963779255,0.8461349351314608,126,0.10719504333086725,0.022816842329855216,0.029284446827595265,0.6636828644501279,0.3363171355498721,1,hawk,782
11.891372068289277,19.148122773735015,1.6102534395334678,0.6210202539854385,7.256750705445738,0.6210202539854385,0.25809742809195324,195,0.14107808430618485,0.0037824677621040035,0.040489954854070836,0.7217391304347827,0.27826086956521734,1,hawk,230
18.577665435353655,4.391512522469053,0.23638667289765702,4.2303569306250495,-14.186152912884602,1.0,0.9576976763311863,60,0.07701782977131466,0.0032054808627370577,0.042587303990522456,1.0,0.0,1,hawk,595
9.266963133231382,28.350722212504394,3.059332577987555,0.3268686795267631,19.083759079273012,0.3268686795267631,0.03318671278961116,198,0.05812454926046052,0.005205932680882204,0.09160061883230823,0.3018867924528302,0.6981132075471699,0,dove,954
5.481907569222575,16.065015275755226,2.9305520154973186,0.34123263969102374,10.583107706532651,0.34123263969102374,0.13110603773368246,54,0.1387026779335713,0.003722741636744278,0.07759986470990335,0.2675736961451247,0.7324263038548753,0,dove,441
4.268824552809319,7.517075951082436,1.7609240806430986,0.5678836532434691,3.2482513982731174,0.5678836532434691,0.4763989044471234,139,0.0516320562361366,0.004127686888642294,0.05535860129234019,0.7894736842105263,0.21052631578947367,1,hawk,380
1.6281352178138504,24.124719593305475,14.817393131326348,0.06748825458952286,22.496584375491626,0.06748825458952286,0.13959421843226738,184,0.07256042847507292,0.026057636375922788,0.014063165597540575,0.2457627118644068,0.7542372881355932,0,dove,118
11.01926527938002,12.630127916247723,1.1461860292883643,0.872458723494364,1.6108626368677026,0.872458723494364,0.29369911278184213,51,0.08414198582372621,0.023412240184177556,0.07673580529166145,0.8006042296072508,0.19939577039274925,1,hawk,662
13.784265510958752,3.2436427876366345,0.23531488022034086,4.24962500910964,-10.540622723322118,1.0,0.5412453950592985,53,0.03214457918676835,0.011937732243168684,0.013138370117599236,0.8084415584415584,0.1915584415584416,1,hawk,616
17.69872179424628,10.682715084619758,0.6035868131501242,1.6567625041060663,-7.01600670962652,1.0,0.6611983764539381,79,0.08842033856785526,0.015542995460535869,0.02871332436659223,0.9022900763358779,0.09770992366412212,1,hawk,655
19.276882389196537,18.572806825757677,0.9634756518598957,1.037908947745174,-0.7040755634388596,1.0,0.41231748268040036,55,0.10823633918666814,0.007117416269574894,0.02027136716283206,0.9937106918238994,0.0062893081761006275,1,hawk,318
6.442529439834585,27.64337744855524,4.290764630058873,0.2330586937802457,21.200848008720655,0.2330586937802457,0.9081367236654002,129,0.1400145492213964,0.006274084389578442,0.08494003303802562,0.2,0.8,0,dove,165
13.362737912011688,22.837661336742425,1.709055545885831,0.5851184898040771,9.474923424730736,0.5851184898040771,0.8777763687170718,65,0.1234971099895732,0.022165459944850745,0.05152372490788039,0.5871670702179177,0.4128329297820823,1,hawk,826
12.554963600233851,28.378569226659334,2.2603465952008612,0.4424100277909534,15.823605626425483,0.4424100277909534,0.10316100597730016,66,0.11150601042484687,0.012829024332001195,0.048474252440486386,0.4695121951219512,0.5304878048780488,0,dove,492
15.134226328520251,11.195062575141328,0.7397181945167808,1.3518661666193674,-3.9391637533789226,1.0,0.6157802825014134,89,0.09325598625398719,0.0194600372910172,0.01592564004922554,0.8853503184713376,0.1146496815286624,1,hawk,471
16.83590347220097,12.446960984795698,0.7393105457837658,1.3526115726374082,-4.388942487405274,1.0,0.42046457923369596,74,0.059686042968283566,0.012178572545639733,0.09471653863224257,0.9492227979274611,0.050777202072538885,1,hawk,965
8.652875051255153,14.968491365290381,1.729886457001261,0.5780726220225395,6.315616314035228,0.5780726220225395,0.35801809116928685,65,0.12635602399802587,0.007203784204704558,0.09337688646880384,0.5738636363636364,0.42613636363636365,1,hawk,528
13.944542269793734,17.075791310622552,1.2245501487425399,0.8166264166697257,3.131249040828818,0.8166264166697257,0.2872990653055132,120,0.09150912785264526,0.00845645435839906,0.08307857008001687,0.6953405017921147,0.3046594982078853,1,hawk,837
8.458375698028552,24.90199267818931,2.9440632063663683,0.3396666205526964,16.443616980160755,0.3396666205526964,0.04287710798723432,57,0.09387209544192789,0.025315752518132773,0.04364501460908786,0.40797546012269936,0.5920245398773006,0,dove,652
19.46693305524551,15.187419066791188,0.7801649609463688,1.281780200416798,-4.279513988454321,1.0,0.12796420438706835,186,0.0354488059996914,0.0264846187093489,0.058641852937365686,0.8435754189944135,0.15642458100558654,1,hawk,179
4.339272609427533,20.9580350269949,4.8298498189446155,0.20704577522837198,16.618762417567368,0.20704577522837198,0.9019021436762592,124,0.13531583719500365,0.022103014027634798,0.05812024329174655,0.2612994350282486,0.7387005649717514,0,dove,708
2.6275979998785495,8.690886235840345,3.3075402844126263,0.3023394770768714,6.063288235961796,0.3023394770768714,0.563743007880126,87,0.1345316049484315,0.009875818392826495,0.05028662850674267,0.3279044516829533,0.6720955483170468,0,dove,921
6.035914473500814,19.09655876716256,3.1638219611959824,0.3160734112933402,13.060644293661746,0.3160734112933402,0.5071735734004167,168,0.1123348906225399,0.012358835130798681,0.09871999044225398,0.20454545454545456,0.7954545454545454,0,dove,440
6.542836148604223,3.239994282126601,0.4951972215929305,2.0193974368096015,-3.3028418664776216,1.0,0.8379139406964137,178,0.14694114768015856,0.012715249085085593,0.11410470390921516,1.0,0.0,1,hawk,914
4.567459667686471,25.283217858572343,5.535509823424211,0.18065183368808657,20.71575819088587,0.18065183368808657,0.9455047093981729,53,0.10123483358018667,0.02048137277875721,0.09095745298024827,0.3616734143049933,0.6383265856950067,0,dove,741
15.842715922115024,18.362573930241798,1.1590546734862093,0.8627720700976047,2.519858008126773,0.8627720700976047,0.4484471911941682,160,0.036092991592115584,0.01936673504410351,0.062030855152151725,0.6944770857814336,0.30552291421856637,1,hawk,851
18.728385884680925,2.698938342953478,0.14410950092400127,6.939167741114917,-16.029447541727446,1.0,0.6623302114129893,128,0.13081566535134642,0.014671882256304936,0.036462212976292395,0.9116409537166901,0.08835904628330993,1,hawk,713
13.723375264344577,3.599447095085996,0.26228584628432544,3.8126342468208176,-10.123928169258582,1.0,0.29420411694457704,52,0.06931738690828325,0.012023494125106575,0.03626643542361867,1.0,0.0,1,hawk,989
11.952574164063027,22.002650402975362,1.8408294398313965,0.543233380758834,10.050076238912336,0.543233380758834,0.16506583217874005,191,0.09174119590446181,0.016308204115910576,0.07402590210465627,0.5245098039215687,0.47549019607843135,1,hawk,204
18.728587986989726,29.068112790966108,1.552071774506385,0.6443001003082066,10.339524803976381,0.6443001003082066,0.4935270874649961,126,0.09458853735103802,0.004290208578279781,0.0818450235506908,0.6172680412371134,0.38273195876288657,1,hawk,776
10.414379660711443,8.907394773775543,0.8552976810879053,1.169183574458005,-1.5069848869359,1.0,0.5999204477888256,86,0.0883347368478403,0.019821658393376552,0.06128911218493043,0.9047619047619048,0.09523809523809523,1,hawk,126
17.439707621455014,17.31358565467862,0.9927681146086855,1.0072845665416692,-0.1261219667763953,1.0,0.2298428052534619,116,0.032307791591519815,0.027518484931155957,0.08668999841547446,0.7866492146596858,0.21335078534031415,1,hawk,764
8.884022703724115,27.80237847121142,3.1294807992281326,0.3195418231185965,18.918355767487306,0.3195418231185965,0.04696157586297389,191,0.1302991946063105,0.014450513602278864,0.016538744512595367,0.3411764705882353,0.6588235294117647,0,dove,255
5.774870126643028,14.98939739797694,2.595625021733672,0.3852636615947242,9.214527271333914,0.3852636615947242,0.5362284731489959,115,0.07047435707240947,0.014060754552167062,0.05025704105778589,0.5474137931034483,0.4525862068965517,1,hawk,464
11.847569732964041,16.899912474097338,1.4264454951529788,0.7010432599058088,5.052342741133296,0.7010432599058088,0.09292139067612448,62,0.10603271327240399,0.016718796998870286,0.03051545645662703,0.7186858316221766,0.2813141683778234,1,hawk,487
5.6127584076894275,6.288595268331298,1.120410823262227,0.8925297571549383,0.6758368606418701,0.8925297571549383,0.36749070530892936,95,0.11698319210581515,0.004124578196690157,0.05685467418656658,0.9414141414141414,0.05858585858585863,1,hawk,495
10.11146429304772,19.96763579409638,1.9747521442394267,0.5063926644754443,9.856171501048662,0.5063926644754443,0.8799593095260341,62,0.14897235761794883,0.012041487551028936,0.037027392386535074,0.4028892455858748,0.5971107544141252,0,dove,623
12.65337135296482,27.21733030568718,2.1509943513441474,0.46490126734879805,14.563958952722361,0.46490126734879805,0.6751511562232533,152,0.06230947871311895,0.025015159498337578,0.0625880831259887,0.42565597667638483,0.5743440233236152,0,dove,343
1.1024189605891974,17.740301115626014,16.092158924901433,0.0621420658761065,16.637882155036817,0.0621420658761065,0.1344757646996093,145,0.09758780955167602,0.018186089505556363,0.08258790390626501,0.06521739130434782,0.9347826086956522,0,dove,184
10.131365381855815,14.795587020995475,1.4603744375356138,0.6847558915694957,4.66422163913966,0.6847558915694957,0.8655797340031208,71,0.09091284334776434,0.013163484132482972,0.11762553509661601,0.593698175787728,0.406301824212272,1,hawk,603
16.53393988485628,17.390465807679288,1.0518041028809784,0.950747384670698,0.8565259228230069,0.950747384670698,0.3129038973008279,154,0.12326826628939498,0.015301012812066563,0.06403446633148727,0.8430034129692833,0.15699658703071673,1,hawk,879
10.576815730058033,9.31380988348087,0.880587326203684,1.1356057147802912,-1.2630058465771636,1.0,0.5718011601625268,119,0.14863364374443003,0.02344552683400667,0.08215335152574671,0.9271070615034168,0.07289293849658318,1,hawk,439
12.926872475802535,18.91443351363579,1.4631871358707382,0.6834395789058815,5.987561037833254,0.6834395789058815,0.2960056652493551,171,0.03385869738218219,0.0235887827967008,0.06842139236609415,0.6115702479338843,0.38842975206611574,1,hawk,121
14.741693499432676,13.14640282292161,0.8917837576413823,1.1213480750589486,-1.5952906765110662,1.0,0.5319797222728601,181,0.12475015887762601,0.018392383390565023,0.11702125514027958,0.9713261648745519,0.028673835125448077,1,hawk,279
18.10086811620521,11.478978344828292,0.6341672825377629,1.5768710047580432,-6.621889771376917,1.0,0.5875837605885637,189,0.12130368550130581,0.01653607133425373,0.07364895164140431,0.942008486562942,0.057991513437057995,1,hawk,707
4.943109471822382,7.5444541278278825,1.5262567359339627,0.6551977635584814,2.6013446560055007,0.6551977635584814,0.9416966887448078,58,0.08356367001693393,0.020776805389009185,0.08100344009041643,0.2536873156342183,0.7463126843657817,0,dove,339
7.930437290136569,9.893923604906567,1.2475886565816579,0.8015462426052824,1.9634863147699972,0.8015462426052824,0.890706765787396,164,0.14145764941416156,0.0099129563154791,0.03204168265331986,0.6545454545454545,0.34545454545454546,1,hawk,935
17.81654214779237,1.3321773969725414,0.07477193868045884,13.37400123157892,-16.48436475081983,1.0,0.17904310514609234,166,0.1200799258996445,0.012114098765907152,0.03267861445762172,1.0,0.0,1,hawk,467
4.629064520943937,19.151894331649615,4.137314190588177,0.24170269743469397,14.522829810705677,0.24170269743469397,0.7694073964343784,182,0.0842632768008226,0.028255892908058532,0.043289090411097436,0.18823529411764706,0.8117647058823529,0,dove,510
14.64571226981026,6.966384784551128,0.4756603609447654,2.1023404136804285,-7.679327485259133,1.0,0.8062169257797331,167,0.04670021380313266,0.010922990396820884,0.012175942304422468,0.9209039548022598,0.07909604519774016,1,hawk,354
6.722547660312356,26.372490880788465,3.9229905406967536,0.25490757360388444,19.64994322047611,0.25490757360388444,0.4779623217342328,95,0.07987629054583036,0.013844869143473226,0.034454439337517614,0.21448467966573817,0.7855153203342619,0,dove,359
12.770488358479668,29.050107745496813,2.274784403699597,0.4396020995983837,16.279619387017146,0.4396020995983837,0.15752218119474437,176,0.11380855031169747,0.01880051933891391,0.09369028444169447,0.4024266936299292,0.5975733063700708,0,dove,989
7.829730830070031,19.910024308567433,2.5428746837762435,0.39325571424344463,12.080293478497403,0.39325571424344463,0.6960283408738641,54,0.05588791567798183,0.005493289836008158,0.027770411325515727,0.3644524236983842,0.6355475763016158,0,dove,557
2.5244596984503866,13.873564764819621,5.495657060136775,0.18196186353285884,11.349105066369233,0.18196186353285884,0.3066634660488211,115,0.09670737712634299,0.004729920662709855,0.04884743481581242,0.02032520325203252,0.9796747967479675,0,dove,246
1.7968037387324118,26.120525400600663,14.537216746347527,0.0687889585364578,24.32372166186825,0.0687889585364578,0.1451670839206033,154,0.06916750885873725,0.01804666339703533,0.09724804785772292,0.2300140252454418,0.7699859747545582,0,dove,713
18.759717413317453,3.7236455295136723,0.19849155760045034,5.037997646292495,-15.036071883803782,1.0,0.20174864838050455,90,0.11276250927165682,0.007096631273426088,0.11520238058353352,0.97054698457223,0.029453015427770013,1,hawk,713
2.6204844634126037,22.217249635689964,8.478298553526583,0.11794819369554353,19.596765172277358,0.11794819369554353,0.6984057883806389,126,0.12933977542056488,0.024866635030620456,0.058486387945806094,0.1411589895988113,0.8588410104011888,0,dove,673
18.088494273278876,9.511155147876632,0.5258124310505453,1.9018188634339686,-8.577339125402244,1.0,0.03561539538518654,103,0.11428394841424504,0.009216548673422278,0.09957767180523339,0.9948387096774194,0.005161290322580614,1,hawk,775
3.251507249134293,3.9632702891835603,1.2189024921407672,0.8204101693513587,0.7117630400492674,0.8204101693513587,0.40346902924004824,186,0.08494366020166884,0.017001120179555584,0.04696417711465385,0.9572763684913218,0.042723631508678195,1,hawk,749
19.402305604202134,18.012724449424844,0.9283806170707705,1.0771444185847,-1.3895811547772894,1.0,0.9594975491116818,87,0.060608406973009475,0.01699548579621278,0.022999488818816735,0.6213592233009708,0.3786407766990292,1,hawk,618
17.50646749848559,24.057492157892156,1.3742059704491079,0.7276929525151077,6.551024659406565,0.7276929525151077,0.29670483421620475,158,0.07638893874822685,0.0270640586288601,0.021379526638173923,0.75192096597146,0.24807903402854004,1,hawk,911
10.265697385030203,9.641834502127198,0.9392283973018001,1.0647037534989183,-0.6238628829030048,1.0,0.5931347424045437,53,0.11738177959784286,0.0070603922021049564,0.047023793912388964,0.9905149051490515,0.009485094850948506,1,hawk,738
12.508355111177544,19.997217674087107,1.5987088227306139,0.6255047734658697,7.4888625629095635,0.6255047734658697,0.0065334221457817865,149,0.13401568112695605,0.027726909453050043,0.03104716947398105,0.6462264150943396,0.35377358490566035,1,hawk,424
16.636097264059977,18.32918397557098,1.101771869004919,0.9076289095156915,1.693086711511004,0.9076289095156915,0.6158582745498133,91,0.05680035971038936,0.01613701270447004,0.03152934120807341,0.6528066528066528,0.34719334719334716,1,hawk,962
14.440365756257824,26.01909698756666,1.801830883424204,0.5549910422778399,11.578731231308835,0.5549910422778399,0.8511251050405757,51,0.06500287586745272,0.010806289386032331,0.08649924719258165,0.5590062111801242,0.44099378881987583,1,hawk,322
9.323067528652466,1.2018571753541365,0.1289122031627985,7.757217512892372,-8.121210353298329,1.0,0.057229250595557835,119,0.07721997000638402,0.009320502659848885,0.05407888882735439,1.0,0.0,1,hawk,192
1.5527988299153614,20.590222081806584,13.260070580378333,0.07541437988118674,19.037423251891223,0.07541437988118674,0.8827669284663874,170,0.09283240207938039,0.010474823765748945,0.07810644819565493,0.14978601997146934,0.8502139800285307,0,dove,701
15.302169821031118,14.884927956919004,0.9727331568665077,1.0280311644987281,-0.41724186411211406,1.0,0.5406232378019283,57,0.1471625901086042,0.02436732846797665,0.057817640200948324,0.8956796628029505,0.10432033719704947,1,hawk,949
1.6731307860819304,16.990550262664645,10.154944493282814,0.09847419655139125,15.317419476582714,0.09847419655139125,0.009647263493048008,107,0.09951858967949676,0.021601332338336502,0.06478742621832602,0.30434782608695654,0.6956521739130435,0,dove,414
18.991796559280203,28.734988204106998,1.513021062247313,0.660929332017814,9.743191644826794,0.660929332017814,0.16553492903770461,62,0.08090604270402921,0.0053431275505652345,0.012835079122469933,0.6600846262341326,0.33991537376586745,1,hawk,709
8.708600882057695,29.96760800429509,3.441150698045798,0.29060046703792775,21.259007122237396,0.29060046703792775,0.5318563393504889,96,0.11041642753341573,0.022983181436043474,0.10474741789691636,0.4217252396166134,0.5782747603833867,0,dove,313
15.769482761805074,4.129599725517785,0.26187287103163587,3.8186467962891575,-11.639883036287289,1.0,0.523383710421898,106,0.14163931199869392,0.01213716815501171,0.06252334651871445,0.9765625,0.0234375,1,hawk,640
14.644855006687491,1.0139926395911776,0.06923883091557707,14.442762634442806,-13.630862367096313,1.0,0.6790528102483586,81,0.11433849850877373,0.0033539967928502205,0.04509690876718806,1.0,0.0,1,hawk,230
3.2510227014651125,29.18265286840547,8.97645311896898,0.11140257591128135,25.93163016694036,0.11140257591128135,0.32060353037240885,122,0.14434457656351848,0.0196822297868401,0.06361490273940834,0.17669172932330826,0.8233082706766918,0,dove,266
6.226483676634096,27.56215474025622,4.426600336830198,0.2259069994821535,21.335671063622122,0.2259069994821535,0.9682774083864343,108,0.11345955862431704,0.005842127648722638,0.0825823214480046,0.25708502024291496,0.7429149797570851,0,dove,494
